,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
5f7t_Counting2,12.27303623703035,6.472491909385114,17.68867924528302,3.517163307408779,11.216187335897907,10.0,5364.6,2143.030460715749,1744.3635056948424,0.32516189570421694,2176.693516934956,5087.0,3719.6,6142.8,3392.0,9270.0,2633.4545454545455,851.0798876760111,2087.0,1847.0,3692.0,1659.0,3934.0,1.5866071819136964,0.3869851515864744,1.487185177311812,1.2868605987667372,1.9089638108823543,1.0602899559330836,2.406451427454167,13932.0,8519.909037073106,13578.0,5281.8,21772.200000000004,214.0,29182.0,1.7011457078749623,-1.3244669455486335,3.979039320256561e-17,0.575934013503867,-0.01105333975428957,0.4643159752203798,-0.08660012451663789,-0.4172824990983417,0.394578904890562,-0.8527607945155803,1.0386516413675502,90145.2097593501,72912.14474929668,17231.3934374478,0.0,1.6715726056165627,4.231355114371757,80.88449401470059,19.11550598529941,0.08695652173913043,0.17391304347826086,757.6756855307186,799.1945945763146,0.9480490617336985,0.10536051565782678
5f7t_Counting3,12.175735117689467,6.085192697768763,18.679950186799502,3.449994198450946,12.594757489030739,10.0,5413.0,2897.042391350867,1830.0750257844622,0.3380888649149201,2901.12085619028,4975.0,4037.2,6193.6,3212.0,9860.0,2723.9,728.6083241358144,2580.0,2208.6,3278.8,1598.0,4259.0,2.077452774174846,0.2586135717721943,2.0958177837884078,1.910993199801269,2.2803183706205195,1.698931061645036,2.5786780987449918,13742.0,8626.543988285122,13159.5,5692.6,22069.6,749.0,29025.0,1.5083885863822923,-1.6751032682036604,-3.4106051316484806e-17,0.7320340128985047,-0.6927776973828554,-0.1993749861370098,-0.002267576722597825,-0.5236457760331037,0.5823556247492906,-1.305594135393254,1.1259914419551744,162366.09638222525,40669.91235934571,121686.9912115202,0.0,9.192811359322976,0.3342174208963058,25.04969697306035,74.95030302693965,0.08333333333333333,0.16666666666666666,1024.2591601545448,877.7316373245832,1.1669388644535963,0.10536051565782678
5f7t_Math,11.020340909036147,6.896551724137931,18.808777429467085,4.173653019077303,11.912225705329154,9.0,6114.666666666667,3006.161298067687,1846.8899985290589,0.3020426295021357,3031.5471297672416,6390.0,4667.200000000001,7772.000000000001,3190.0,8700.0,2648.5,856.1475632155943,2395.0,1982.1999999999998,3117.4,1705.0,4656.0,1.8867008687644429,0.39043468857005714,1.8351623486800839,1.5820388199574826,2.2952817812238915,1.2781311266438542,2.407128454603067,14433.190476190477,8646.105105047494,15352.0,5288.0,22755.0,846.0,29183.0,1.4758028452584098,-1.4957255817722686,9.473903143468002e-18,0.6262631845782033,-0.3171830335596817,0.11441713140235873,0.0051543499363472505,-0.46394965443100655,0.40589800361433315,-1.063085814882206,1.1764785313551056,347164.4342777501,177834.99119698934,169324.30469112255,0.0,5.138389638133478,1.0502626396215935,51.22576099886573,48.774239001134255,0.08391608391608392,0.16783216783216784,1062.8385196021077,737.27502924621,1.4415767216322974,0.11778303565638337
5f7t_Reading,12.557088843663774,7.237635705669481,16.198704103671705,3.0312540558339944,8.961068398002224,10.0,5126.0,2542.397371588818,1471.5020897028994,0.28706634602085435,2542.6780282913437,4367.0,3916.4,6189.2,3704.0,8290.0,2410.0,720.320993261569,2176.5,1681.2,2954.6000000000004,1555.0,3694.0,1.7772987361994181,0.4963618030016016,1.7274516619096458,1.3471278116213825,2.175167131335564,1.123912492644034,2.7727393553680035,14193.625,9141.44281013898,13953.5,4671.8,23977.800000000003,166.0,29086.0,1.9386305913890114,-1.7037640104150693,-4.736951571734001e-18,0.6620982260895004,0.09227459780453984,0.356902526853126,-0.04678258186795634,-0.4835066176035336,0.4026159135244447,-0.957477196981421,1.2414744068086867,190452.98499965135,158686.91710453175,31764.409930364327,0.0,1.6579647552796097,4.995745787578421,83.32150769180822,16.67849230819179,0.1323529411764706,0.17647058823529413,898.8732109606539,590.9537280041267,1.5210551492694484,0.10536051565782678
5f7t_Relax,11.855623386512228,6.635700066357001,18.393623543838135,3.139088522872916,11.757923477481135,10.8,5425.259259259259,2275.532485963353,1443.2780741947488,0.2660293278577451,2277.7967762393014,5288.0,4114.0,6698.8,3262.0,9042.0,2968.5833333333335,717.9240278206478,3081.0,2240.0,3620.0,1723.0,4323.0,1.8724695820166102,0.7440756693627572,1.616206488334576,1.3459698991817062,2.248676999097106,1.1743213005394435,4.503187589897748,36441.264150943396,22264.09526667167,36611.0,13057.8,59677.0,834.0,74075.0,3.521879279014319,-2.5209612217685096,1.2126596023639043e-17,0.7679692526503361,2.954392321131775,0.20396317743778788,0.015800924432493986,-0.3414820548670833,0.3726128547483718,-1.3441582330453692,1.176002817748883,428171.66460519296,344306.2211948389,83862.72694549317,0.0,2.716464860920077,4.105592958104281,80.4136364139122,19.586363586087803,0.09375,0.1640625,804.5222258174845,632.0753760945672,1.2728264005290357,0.05537120902169779
5f7t_Speaking,13.628997375694716,8.10591731964334,17.80415430267062,2.6564902163437445,9.698236983027282,12.0,4605.5,1607.3741638085824,1075.3483544104827,0.23349220592997127,1614.4087575219717,4443.0,3740.0,5256.8,3370.0,7402.0,2845.222222222222,947.6173369477527,2649.0,2103.4,3475.2000000000003,1695.0,4818.0,1.9409913331101292,0.39869393609249465,1.8928655003591723,1.6956807272504353,2.230812353284226,1.277390762632045,2.733668228864635,14488.130434782608,8430.067632429445,13366.0,6187.200000000001,23024.200000000004,1192.0,28825.0,1.6376734670628856,-2.2203205423405032,3.600083194517841e-17,0.6961875291486959,0.3236568083397451,-0.4999833219531301,0.047689263579205415,-0.33324528938339987,0.4697114599009567,-1.3070346917690572,1.0393021711870318,102376.25464278768,81736.31254225981,20639.417138798635,0.0,0.5249617292431094,3.960204495727221,79.83954087253032,20.160459127469682,0.1208053691275168,0.16107382550335572,568.2925855665525,523.2150451497686,1.0861549010003728,0.08701137698962969
5f7t_Stroop,13.77978580059703,8.80540064572938,17.50291715285881,2.6296241634731516,8.69751650712943,12.0,4535.833333333333,1274.1094572645277,971.8821802164202,0.21426761276129053,1285.1377004394935,4213.0,3723.6000000000004,5286.0,3428.0,6814.0,2223.230769230769,580.0135480972245,2032.0,1813.6,2420.6000000000004,1594.0,3863.0,1.7769204001436958,0.3629305565558191,1.7943328890756742,1.3994965632171712,2.0292268489371272,1.065227836290144,2.352349785710295,13924.777777777777,8707.437588523084,13948.0,5059.2,22025.2,366.0,29268.0,1.5298067572181355,-1.3410261196984183,-1.5158245029548805e-17,0.6720275819352441,-0.7839956078719008,0.14620831876922954,-0.04171257867025281,-0.5299094240230773,0.5003071814473934,-1.0768208769829728,1.1350634323042093,54768.04769581361,24718.13467832803,30046.925060521684,0.0,2.987956963902875,0.8226510575887485,45.1348629878208,54.8651370121792,0.12244897959183673,0.16326530612244897,450.46571860282955,518.887629358059,0.8681373251471084,0.08701137698962969
5f7t_Video1,13.447336416909533,7.256894049346879,17.441860465116278,2.717694237911442,10.184966415769399,12.138728323699421,4691.942857142857,1506.0058543106638,1167.8240068693606,0.24889987845685382,1509.0699901906862,4110.0,3802.0,5666.8,3440.0,8268.0,2346.8611111111113,555.0054130255437,2063.5,1938.0,2760.0,1623.0,3884.0,1.5876258924273663,0.3259720548564777,1.5966631731409857,1.389741027698493,1.72959320133818,0.9427717434614592,2.48293466430105,46241.561643835616,24831.752942931813,49178.0,20048.4,71188.20000000001,766.0,85253.0,1.6989663363078187,-2.896564690373636,2.3000227284720007e-17,0.6267093777136945,1.5166223405390848,-0.4516141405687112,-0.0006638452365410139,-0.44775760519975705,0.4785465304872621,-0.8649533426922835,0.9031198086144884,352161.8773780759,313760.37042947195,38399.53194648162,0.0,1.9750021223383674,8.1709425746847,89.09599540225689,10.904004597743109,0.09375,0.1640625,532.453476044855,608.2865819200227,0.8753332588139546,0.012036962873284818
5f7t_Video2,14.44967407725548,9.23076923076923,19.120458891013385,1.7299423933583487,9.889689660244155,13.448275862068966,4220.615384615385,745.5286403619917,591.12741545438,0.14005716266142268,753.0152720894843,4174.0,3906.0,4390.0,3138.0,6500.0,2198.24,425.7116658021013,2101.0,1972.6000000000001,2216.4,1712.0,3753.0,2.245581779806305,0.39445918033307886,2.0902725606583754,1.9175015046664228,2.6390724043975613,1.6562154305161405,3.2503328120778496,29642.01886792453,16295.936123209352,29583.0,13218.8,46223.2,1162.0,57104.0,2.130694707048465,-2.4693971814238016,-9.800589458760003e-19,0.8401639311997453,-0.3676711612160859,-0.11578538849954903,0.000952602524498397,-0.6040861238442452,0.6528303096901271,-1.4592308929895388,1.3544625056816733,13544.85501141162,5881.575284042141,7662.413065973356,0.0,0.8666613961228501,0.7675878647368385,43.42572610109644,56.57427389890356,0.09375,0.1875,263.5841785843756,238.286634119499,1.1061643451314607,0.036282955453457166
6k5f_Baseline,12.277576952536444,6.750675067506751,18.939393939393938,4.025116988218834,12.188718871887186,10.0,5481.0,2795.4497065281635,1877.089928586268,0.3424721635807823,2821.1891109955745,4750.0,3624.3999999999996,7380.0,3168.0,8888.0,2284.75,562.8432471242178,2236.0,1842.4,2360.4,1525.0,3527.0,1.7944088072098878,0.4790148394521098,1.5625589889805678,1.478224869360178,2.127484487170892,1.1358645423452542,2.727861925925182,15106.333333333334,8869.263891226949,14753.0,6089.200000000001,24226.200000000004,473.0,28721.0,2.0035351809925714,-0.9867735910490751,-1.3263464400855203e-17,0.6468146590014997,0.1459541239656197,0.8560163252877195,-0.16958118938719896,-0.5061721417813752,0.4140147191450615,-0.80967997919386,1.309196285454267,539343.3985414954,502394.6757494068,36946.837464069096,0.0,1.885328019514082,13.59777210263225,93.1496395958964,6.850360404103592,0.08633093525179857,0.17266187050359713,988.3407219760043,881.8062551405144,1.120813915998491,0.10536051565782678
6k5f_Breathing,8.156381243471575,5.634861006761833,14.85884101040119,3.1402040857626488,9.223980003639356,7.0,8229.52380952381,2265.1516858700656,2307.6288308264993,0.28040854905309853,2265.6350985981835,9336.0,5408.0,10112.0,4038.0,10648.0,2860.032258064516,1045.9654124877684,2539.0,2007.0,3643.0,1618.0,6043.0,1.7792970017940137,0.4686300253318701,1.817240213693446,1.5713568124485815,2.182912969648437,0.8122005391485775,2.6044869926445386,48212.72222222222,25728.383092821587,51685.0,21470.600000000002,74044.40000000001,259.0,88920.0,1.9624878384590783,-1.1048688710534311,2.2421570772874272e-17,0.6275006223930645,-0.012129923418623623,0.8779910816439089,-0.15809318560903418,-0.4576636931856384,0.3278307901120458,-0.7589281270654563,1.227322577725547,359948.8379422765,332027.55633858754,27918.476095103197,0.0,2.805508585779631,11.892753573208962,92.24370500590354,7.756294994096466,0.0703125,0.1640625,800.8520587474318,1447.6272914669714,0.5532170217210247,0.07209491047353422
6k5f_Counting1,10.204162669153192,6.899724011039559,15.831134564643799,2.841274307349027,8.931410553604241,8.0,6299.5,2515.0889626007106,1545.1487792442513,0.24528117775129,2537.1317889076463,6818.0,4813.2,7300.4,3790.0,8696.0,2477.909090909091,833.7692567813466,2102.0,1971.0,2524.0,1740.0,4680.0,1.9669291647226699,0.4634930007953059,2.130037121450353,1.7764509719994466,2.2478927653618404,0.9017323340575024,2.5253882722797805,14526.285714285714,8684.207034791907,14610.0,5496.0,23349.0,901.0,28158.0,1.8353476083037281,-1.259423307762968,-4.7369515717340015e-17,0.6717123816390588,-0.012479864748985658,0.8040895126313431,-0.1707396449530405,-0.41892093857486445,0.3158622487177522,-0.9448130568962175,1.3841612766803637,85858.35659161797,69954.23740856396,15902.896324998264,0.0,1.2228580557366364,4.398836286104732,81.47748983287839,18.522510167121613,0.14516129032258066,0.19354838709677422,889.2182303712007,678.5827367478817,1.3104050283282962,0.1335313926245223
6k5f_Counting2,9.346911794691316,6.441915396177797,12.760527435133985,1.9613920941542653,6.318612038956188,8.0,6735.0,2746.3412395552073,1539.7477066065076,0.22861881315612584,2748.3971432714848,6221.0,5725.6,8191.200000000001,4702.0,9314.0,2608.0,427.83501492982083,2621.5,2200.8,3057.3999999999996,1944.0,3294.0,1.712253217908801,0.5162803966362343,1.5577571355186945,1.223453136303906,2.1717043765583304,1.037376440318133,2.5953638194480044,15068.35,8406.692579576109,15564.0,6628.6,23612.800000000003,472.0,28677.0,1.9170231924433054,-1.2611224423232876,7.389644451905042e-17,0.6147217614478938,0.4825116502285862,0.5632166090198072,-0.08367192282530983,-0.34959450963194527,0.3231928264323324,-1.034978775737447,1.2550010318941902,304489.7941614303,302385.5780839286,2103.695511145902,0.0,0.5205663557691155,143.74018315949937,99.30910685742464,0.6908931425753618,0.08823529411764706,0.17647058823529413,970.9782569708777,627.4932961671335,1.5473922397288156,0.1335313926245223
6k5f_Counting3,11.608991735580794,7.403751233958539,17.49271137026239,3.4420647060471485,10.088960136303852,9.0,5604.666666666667,1403.2542312425073,1523.1773807844356,0.27176948628246145,1520.0231906125643,5612.0,4202.8,6961.200000000001,3430.0,8104.0,2843.6,946.5670816165117,2825.5,1898.6000000000001,3665.2000000000003,1608.0,4351.0,1.8100307167949683,0.36546291868114344,1.9511705056066588,1.607114399628505,2.067318199109664,0.8899221074409916,2.1611925776033187,12338.190476190477,8415.000011991327,11734.0,3820.0,20020.0,261.0,28697.0,1.4509799416325755,-1.0778510043513858,-2.842170943040401e-17,0.6240425440710214,-0.5924784494502484,0.6574721371337232,-0.15874390302689118,-0.49816925254858146,0.4250198530523969,-0.7776699035398733,1.2273677150288465,114936.70335012868,83097.20951059891,31837.645928657894,0.0,1.847910871870356,2.6100299531191453,72.29939881424036,27.700601185759638,0.08823529411764706,0.17647058823529413,496.1252913201463,820.3835945382501,0.6047479430636208,0.11778303565638337
6k5f_Math,13.950956985034663,8.143322475570033,19.569471624266146,3.680741012991409,11.426149148696114,12.0,4631.5,2290.157033844933,1293.828459778704,0.2793540882605428,2290.7514447923377,4198.0,3380.3999999999996,5533.200000000001,3066.0,7368.0,2357.4545454545455,601.995977581905,2226.0,1756.0,2748.0,1672.0,3724.0,1.9213299885487307,0.29686048988957686,1.881285860974383,1.6507183744598268,2.247881984970145,1.462392636329052,2.404111436238832,14655.6,8409.297459360087,15564.0,6121.400000000001,22252.200000000008,932.0,28721.0,1.4622170628732116,-1.5665169309280018,4.5474735088646414e-17,0.6632935184380563,-0.793022332057467,0.085647082741356,-0.022251749295074043,-0.5249597011799811,0.5210135073860775,-0.9824736357506136,1.115887971019161,360394.65060965536,174669.81875864745,185710.57609573228,0.0,14.255755275644002,0.9405485806506065,48.46818008211212,51.53181991788789,0.08,0.2,809.6927843069108,478.1724765765715,1.6933069634283973,0.08701137698962969
6k5f_Reading,11.175755736461902,6.538796861377507,16.853932584269664,3.243930630273174,10.315135722892158,9.0,5858.444444444444,2559.299708904762,1755.9402110240992,0.29972806393841545,2653.8310044160685,5788.0,4187.2,7232.0,3560.0,9176.0,2370.25,454.36056258585353,2211.5,2077.7999999999997,2699.8,1779.0,3526.0,1.8944722478217204,0.3779729519664941,1.817400046180143,1.6317588490457973,2.17372409520686,1.3308117246179108,2.6914572972434576,14462.521739130434,8660.81530889239,14655.0,5728.200000000001,22759.800000000003,669.0,29112.0,1.9503436019379048,-1.1009431156005063,-3.221127068779121e-17,0.6630957625295267,-0.29695373226959765,0.6344471804045222,-0.12393074336288865,-0.5115682574769955,0.4695512925938467,-0.9111052298710517,1.2395391762459138,145114.0622916997,81390.2561926503,63720.15377222226,0.0,3.6523268271526597,1.2773079061232748,56.08850268726603,43.91149731273397,0.08450704225352114,0.16901408450704228,904.8490896276571,585.626240660372,1.5450965595519057,0.11778303565638337
6k5f_Relax,16.650674288312864,9.250693802035153,19.26782273603083,2.2434963090745166,10.017128933995677,16.0,3699.3,894.6081398388222,722.2150026134876,0.19523017938893508,896.0826427088646,3481.0,3344.4,3689.2,3114.0,6486.0,1829.025641025641,321.5246919719635,1722.0,1666.1999999999998,1832.4,1576.0,3055.0,1.884414059454712,0.23504750749204545,1.8368369537933287,1.6960343907529143,2.051704025449955,1.312037466369282,2.6202577132717977,38583.67901234568,21305.254710799134,38039.0,17408.0,60208.0,406.0,74392.0,1.6891829064989514,-1.3116793549763017,3.4106051316484806e-17,0.677152887569782,-1.1268430053906446,0.09274440654724629,-0.023829767230227842,-0.6146164577287092,0.5987944473673562,-1.0101652072724172,1.0289434091306107,57724.56517198129,51542.778734196356,6181.481386557906,0.0,0.3050512270289609,8.338256723749097,89.29136315714264,10.708636842857356,0.0703125,0.1640625,316.2917410923572,381.06671966851394,0.8300166998773763,0.005676382665973367
6k5f_Speaking,13.390185067110814,7.600709399543957,19.35483870967742,3.876976089852255,11.754129310133463,11.0,4930.363636363636,1236.609623122835,1610.2308853491263,0.3265947512416637,1268.6235060095646,4926.0,3504.0,5868.0,3100.0,7894.0,2249.1666666666665,495.5896880372804,2173.0,1778.8000000000002,2656.3999999999996,1632.0,3207.0,1.826892105640086,0.3508630859970731,1.887758849848322,1.6586579116579723,2.1435508964066097,0.9973415227291956,2.236932835559495,15570.0,8079.237008529952,15911.0,7953.200000000001,23437.000000000004,623.0,28677.0,1.407814397044821,-1.40713361434914,1.1368683772161604e-17,0.6655310921427628,-0.8288738573398038,0.18361029358824998,-0.07347618610564846,-0.5125374304566586,0.5364362300911263,-1.0073008949636715,1.1666987413763965,84542.07964286089,77037.9158442195,7503.854238541895,0.0,0.30956009948765695,10.266446201544163,91.1240866719539,8.875913328046083,0.08955223880597016,0.17910447761194032,437.20752509534873,1003.2399912284197,0.4357955513316498,0.09531017980432521
